high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,run_date
,,0.175,BTC-26JUN26-100000-C,0.1795,0.1815,35.1,0.18057549,1762711980724,,0.0,0.0,47.6,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.1805,2025-11-09
0.0095,0.0023,0.008,BTC-21NOV25-95000-P,0.007,0.008,2050.0,0.00751882,1762711980724,-15.7895,0.0,265.3,50.72,103761.72,BTC-21NOV25,103676.95,BTC,BTC,128186.8,0.0075,2025-11-09
0.004,0.0034,0.0034,BTC-12NOV25-99000-P,0.0031,0.0035,0.7,0.00325714,1762711980724,-15.0,0.0,0.2,52.4,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,76.52,0.0033,2025-11-09
,,0.0685,BTC-28NOV25-107000-P,0.0545,0.0555,10.5,0.05509522,1762711980724,,0.0,0.0,41.65,103853.53,BTC-28NOV25,103676.95,BTC,BTC,0.0,0.055,2025-11-09
,,1.0845,BTC-27MAR26-260000-P,1.3785,1.5595,0.1,1.46308353,1762711980724,,0.0,0.0,60.93,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,1.469,2025-11-09
0.0001,0.0001,0.0001,BTC-14NOV25-128000-C,0.0001,0.0002,1183.5,0.00014483,1762711980724,0.0,0.0,22.6,73.14,103679.89,BTC-14NOV25,103676.95,BTC,BTC,230.31,0.00015,2025-11-09
,,0.7074,BTC-26DEC25-30000-C,0.7115,0.713,33.0,0.712329,1762711980724,,0.0,0.0,96.25,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.71225,2025-11-09
0.023,0.02,0.02,BTC-21NOV25-101000-P,0.0195,0.0205,161.5,0.02003532,1762711980724,-13.0435,0.0,19.9,45.06,103761.72,BTC-21NOV25,103676.95,BTC,BTC,41974.2,0.02,2025-11-09
0.026,0.0255,0.0255,BTC-30JAN26-125000-C,0.025,0.026,75.5,0.02555143,1762711980724,-1.9231,0.0,0.2,44.37,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,534.05,0.0255,2025-11-09
,,0.9025,BTC-27MAR26-230000-P,1.1045,1.2675,0.0,1.17994176,1762711980724,,0.0,0.0,57.3,105624.4,BTC-27MAR26,103676.95,BTC,BTC,0.0,1.186,2025-11-09
0.1075,0.1075,0.1075,BTC-28NOV25-114000-P,0.104,0.1075,802.3,0.10603258,1762711980724,0.0,0.0,0.1,41.65,103853.03,BTC-28NOV25,103676.95,BTC,BTC,1113.07,0.10575,2025-11-09
,,0.052,BTC-30JAN26-96000-P,0.048,0.049,20.5,0.04852224,1762711980724,,0.0,0.0,46.56,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.0485,2025-11-09
0.008,0.0075,0.008,BTC-30JAN26-70000-P,0.0065,0.0075,68.9,0.0069762,1762711980725,6.6667,0.0,3.3,58.04,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,2665.09,0.007,2025-11-09
,,0.2755,BTC-27MAR26-140000-P,0.345,0.3905,3.0,0.35334207,1762711980725,,0.0,0.0,46.5,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.36775,2025-11-09
0.0002,0.0001,0.0002,BTC-26DEC25-300000-C,,0.0002,276.0,0.00017062,1762711980725,100.0,0.0,49.7,96.31,104282.9,BTC-26DEC25,103676.95,BTC,BTC,515.14,,2025-11-09
,,0.0891,BTC-25SEP26-135000-C,0.098,0.099,140.5,0.09883951,1762711980725,,0.0,0.0,47.37,108942.91,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.0985,2025-11-09
,,0.033,BTC-30JAN26-118000-C,0.0385,0.0395,48.2,0.03944178,1762711980725,,0.0,0.0,44.29,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.039,2025-11-09
0.006,0.0022,0.006,BTC-12NOV25-106000-C,0.0055,0.0065,38.9,0.006076,1762711980725,172.7273,0.0,38.9,43.17,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,10324.94,0.006,2025-11-09
,,0.0915,BTC-14NOV25-124000-P,0.1645,0.228,0.1,0.19616387,1762711980725,,0.0,0.0,65.08,103680.55,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.19625,2025-11-09
,,0.2881,BTC-27MAR26-130000-P,0.268,0.278,424.7,0.27259824,1762711980725,,0.0,0.0,45.96,105624.4,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.273,2025-11-09
0.0015,0.0015,0.0015,BTC-27MAR26-260000-C,0.0014,0.0017,345.0,0.00153621,1762711980725,0.0,0.0,14.0,60.93,105623.87,BTC-27MAR26,103676.95,BTC,BTC,2133.81,0.00155,2025-11-09
0.0275,0.0275,0.0275,BTC-26JUN26-70000-P,0.0265,0.0275,284.1,0.02698955,1762711980725,0.0,0.0,0.1,53.03,107244.41,BTC-26JUN26,103676.95,BTC,BTC,280.13,0.027,2025-11-09
0.0305,0.0215,0.0305,BTC-28NOV25-106000-C,0.028,0.029,1024.5,0.02840808,1762711980725,38.6364,0.0,2.0,41.65,103853.53,BTC-28NOV25,103676.95,BTC,BTC,5287.74,0.0285,2025-11-09
,,0.1205,BTC-30JAN26-118000-P,0.164,0.1665,1.7,0.16540471,1762711980725,,0.0,0.0,44.29,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.16525,2025-11-09
0.032,0.032,0.032,BTC-11NOV25-105000-P,0.0185,0.02,1.6,0.01934709,1762711980725,0.0,0.0,1.5,45.15,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,4897.19,0.01925,2025-11-09
0.003,0.001,0.003,BTC-11NOV25-107000-C,0.0023,0.0027,41.4,0.00252901,1762711980725,200.0,0.0,4.6,47.14,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,732.28,0.0025,2025-11-09
0.051,0.038,0.0385,BTC-28NOV25-104000-P,0.0385,0.0395,1671.4,0.03892831,1762711980725,-17.2043,0.0,3.6,42.45,103853.03,BTC-28NOV25,103676.95,BTC,BTC,17408.16,0.039,2025-11-09
,,0.2185,BTC-26DEC25-136000-P,0.2955,0.3315,13.3,0.30871383,1762711980725,,0.0,0.0,46.86,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.3135,2025-11-09
,,0.089,BTC-30JAN26-104000-P,0.08,0.081,91.6,0.08053309,1762711980725,,0.0,0.0,44.95,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.0805,2025-11-09
0.065,0.065,0.065,BTC-10NOV25-97000-C,0.063,0.0655,2.2,0.06458062,1762711980725,0.0,0.0,0.2,78.22,103676.23423839045,SYN.BTC-10NOV25,103676.95,BTC,BTC,1348.35,0.06425,2025-11-09
0.0007,0.0003,0.0003,BTC-11NOV25-94000-P,0.0002,0.0003,136.1,0.00027574,1762711980725,-57.1429,0.0,13.7,70.63,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,741.16,0.00025,2025-11-09
0.0028,0.002,0.0028,BTC-26DEC25-145000-C,0.0023,0.0027,2743.9,0.00248857,1762711980725,40.0,0.0,7.0,49.39,104282.9,BTC-26DEC25,103676.95,BTC,BTC,1532.14,0.0025,2025-11-09
,,0.977,BTC-26DEC25-220000-P,1.0385,1.189,0.2,1.10989247,1762711980725,,0.0,0.0,73.74,104283.43,BTC-26DEC25,103676.95,BTC,BTC,0.0,1.11375,2025-11-09
0.037,0.0325,0.033,BTC-26DEC25-96000-P,0.0315,0.0325,490.1,0.03198542,1762711980725,-7.0423,0.0,7.3,46.86,104282.9,BTC-26DEC25,103676.95,BTC,BTC,25673.49,0.032,2025-11-09
0.0095,0.0055,0.0085,BTC-28NOV25-114000-C,0.0075,0.0085,1943.2,0.00831596,1762711980725,41.6667,0.0,30.9,41.65,103853.03,BTC-28NOV25,103676.95,BTC,BTC,22702.76,0.008,2025-11-09
,,0.0715,BTC-14NOV25-117000-P,0.101,0.1575,18.3,0.12896691,1762711980725,,0.0,0.0,53.27,103679.89,BTC-14NOV25,103676.95,BTC,BTC,0.0,0.12925,2025-11-09
,,,BTC-30JAN26-75000-C,0.2935,0.2955,0.0,0.29480283,1762711980725,,0.0,0.0,55.31,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.2945,2025-11-09
0.005,0.005,0.005,BTC-30JAN26-65000-P,0.0045,0.0049,52.3,0.0046554,1762711980725,0.0,0.0,0.1,61.2,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,51.05,0.0047,2025-11-09
0.053,0.043,0.043,BTC-28NOV25-105000-P,0.0435,0.0445,1444.2,0.0438361,1762711980725,-18.0952,0.0,2.8,42.07,103853.03,BTC-28NOV25,103676.95,BTC,BTC,14033.34,0.044,2025-11-09
,,,BTC-12NOV25-98000-C,0.0525,0.062,0.0,0.05716976,1762711980725,,0.0,0.0,54.83,103677.60711919522,SYN.BTC-12NOV25,103676.95,BTC,BTC,0.0,0.05725,2025-11-09
,,0.183,BTC-30JAN26-90000-C,0.172,0.174,7.8,0.17316612,1762711980725,,0.0,0.0,48.37,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.173,2025-11-09
,,0.5225,BTC-26JUN26-180000-P,0.6605,0.7605,1.5,0.70038715,1762711980725,,0.0,0.0,49.64,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.7105,2025-11-09
,,0.3,BTC-30JAN26-80000-C,0.251,0.253,4.0,0.25206195,1762711980725,,0.0,0.0,52.79,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.252,2025-11-09
,,,BTC-21NOV25-120000-P,0.1375,0.1895,0.0,0.15776157,1762711980725,,0.0,0.0,45.53,103761.72,BTC-21NOV25,103676.95,BTC,BTC,0.0,0.1635,2025-11-09
0.0175,0.011,0.0115,BTC-13NOV25-102000-P,0.0105,0.0115,4.4,0.01100023,1762711980725,-34.2857,0.0,4.4,45.84,103678.29355959762,SYN.BTC-13NOV25,103676.95,BTC,BTC,5697.78,0.011,2025-11-09
0.006,0.0049,0.0049,BTC-26DEC25-75000-P,0.0046,0.005,1951.0,0.00502454,1762711980725,-10.9091,0.0,12.6,60.44,104282.9,BTC-26DEC25,103676.95,BTC,BTC,6889.11,0.0048,2025-11-09
,,0.349,BTC-26DEC25-146000-P,0.388,0.419,0.0,0.40236097,1762711980725,,0.0,0.0,49.66,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.4035,2025-11-09
,,0.0865,BTC-26JUN26-125000-C,0.0885,0.0895,183.9,0.08912215,1762711980725,,0.0,0.0,46.67,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.089,2025-11-09
0.061,0.061,0.061,BTC-26JUN26-85000-P,0.058,0.0595,588.7,0.05891399,1762711980725,0.0,0.0,0.2,49.53,107244.41,BTC-26JUN26,103676.95,BTC,BTC,1249.05,0.05875,2025-11-09
,,0.201,BTC-26DEC25-132000-P,0.26,0.284,5.7,0.27177441,1762711980725,,0.0,0.0,45.52,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.272,2025-11-09
,,0.099,BTC-30JAN26-106000-P,0.0895,0.091,28.6,0.09042019,1762711980725,,0.0,0.0,44.67,104797.65076923078,SYN.BTC-30JAN26,103676.95,BTC,BTC,0.0,0.09025,2025-11-09
0.0065,0.0001,0.0055,BTC-14NOV25-108000-C,0.005,0.006,1859.8,0.00565266,1762711980725,77.4194,0.0,84.6,43.72,103679.89,BTC-14NOV25,103676.95,BTC,BTC,22350.26,0.0055,2025-11-09
0.0003,0.0001,0.0001,BTC-14NOV25-122000-C,0.0001,0.0003,225.2,0.0001829,1762711980726,-66.6667,0.0,1.1,59.91,103679.89,BTC-14NOV25,103676.95,BTC,BTC,31.71,0.0002,2025-11-09
,,,BTC-25SEP26-200000-P,0.858,0.9405,0.0,0.86464471,1762711980726,,0.0,0.0,50.18,108942.91,BTC-25SEP26,103676.95,BTC,BTC,0.0,0.89925,2025-11-09
,,0.335,BTC-26JUN26-130000-P,0.279,0.294,23.3,0.28954193,1762711980726,,0.0,0.0,46.74,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.2865,2025-11-09
,,0.001,BTC-27MAR26-320000-C,0.0005,0.0009,520.0,0.0006824,1762711980726,,0.0,0.0,66.28,105623.87,BTC-27MAR26,103676.95,BTC,BTC,0.0,0.0007,2025-11-09
,,0.009,BTC-26JUN26-50000-P,0.007,0.008,531.9,0.00748854,1762711980726,,0.0,0.0,60.4,107244.41,BTC-26JUN26,103676.95,BTC,BTC,0.0,0.0075,2025-11-09
,,0.41,BTC-26DEC25-60000-C,0.4245,0.4265,57.0,0.425685,1762711980726,,0.0,0.0,71.49,104282.9,BTC-26DEC25,103676.95,BTC,BTC,0.0,0.4255,2025-11-09
,,0.044,BTC-21NOV25-98000-C,0.0665,0.0685,88.0,0.06801581,1762711980726,,0.0,0.0,47.96,103761.72,BTC-21NOV25,103676.95,BTC,BTC,0.0,0.0675,2025-11-09
0.018,0.007,0.017,BTC-11NOV25-103000-C,0.015,0.016,96.1,0.0155665,1762711980726,112.5,0.0,16.3,46.0,103676.92067879284,SYN.BTC-11NOV25,103676.95,BTC,BTC,16962.73,0.0155,2025-11-09
0.225,0.225,0.225,BTC-27MAR26-85000-C,0.233,0.2345,62.6,0.23376863,1762711980726,0.0,0.0,0.2,49.96,105624.4,BTC-27MAR26,103676.95,BTC,BTC,4600.85,0.23375,2025-11-09
