date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,mid,tau_days,tau_years,S,r,DF,PV_div,F,n_pairs_atm,alpha_hat,alpha_used,C_eur,moneyness_F,lower_bound,upper_bound,upper_from_put,C_eur_pre,P_A
2020-01-08,2020-01-22,318.0,8.08,8.2,0.1355,0.804,0.0321,-0.0971,0.176,0.0971,8.14,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,7.53901355311895,0.9795376381466042,6.63901355311895,7.53901355311895,7.53901355311895,8.14,0.9
2020-01-08,2020-01-22,324.0,3.24,3.3,0.1038,0.5758,0.0593,-0.1011,0.2493,0.0705,3.27,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,2.64257961625268,0.9980194803757855,0.64257961625268,2.64257961625268,2.64257961625268,3.27,2.0
2020-01-08,2020-01-22,331.0,0.28,0.3,0.0768,0.1211,0.0412,-0.037,0.1282,0.015,0.29000000000000004,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,0.29000000000000004,1.0195816296431635,0.0,0.29000000000000004,-0.26325997675796753,0.29000000000000004,6.09
2020-01-08,2020-01-22,337.0,0.02,0.03,0.0822,0.0137,0.0067,-0.0068,0.0223,0.0017,0.025,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,0.025,1.0380634718723447,0.0,0.025,-0.379693913624239,0.025,11.969999999999999
2020-01-08,2020-01-22,346.0,0.0,0.01,0.0822,0.0001,0.0,0.0,0.0002,0.0,0.005,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,0.005,1.0657862352161165,0.0,0.005,-0.3593448189236419,0.005,20.985
2020-01-08,2020-01-22,350.0,0.0,0.01,0.0822,0.0,0.0,0.0,0.0,0.0,0.005,14,0.038356164383561646,324.45001220703125,0.0155,0.9994056561443783,0.0,324.6429617566221,3,0.0,0.0,0.005,1.078107463368904,0.0,0.005,-0.3719674435011555,0.005,24.97
2020-01-08,2020-02-05,290.0,35.58,35.82,0.2391,0.9618,0.0039,-0.0449,0.0746,0.2124,35.7,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,35.049629202352406,0.8927581202242335,34.794629202352404,35.049629202352406,35.049629202352406,35.7,0.255
2020-01-08,2020-02-05,302.0,23.95,24.16,0.1974,0.9182,0.0085,-0.0609,0.1361,0.2104,24.055,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,23.403889215951896,0.929699835543857,22.808889215951897,23.403889215951896,23.403889215951896,24.055,0.595
2020-01-08,2020-02-05,311.0,15.56,15.72,0.1659,0.8434,0.0161,-0.0762,0.2159,0.1983,15.64,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,14.99458422615152,0.9574061220335746,13.81958422615152,14.99458422615152,14.99458422615152,15.64,1.1749999999999998
2020-01-08,2020-02-05,318.0,9.51,9.57,0.1406,0.7293,0.0262,-0.0856,0.298,0.1745,9.54,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,8.867902567417893,0.9789554559700216,6.827902567417893,8.867902567417893,8.867902567417893,9.54,2.04
2020-01-08,2020-02-05,324.0,4.84,4.9,0.1152,0.5604,0.038,-0.0814,0.355,0.136,4.87,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,4.200032574217642,0.9974263136298334,0.8350325742176412,4.200032574217642,4.200032574217642,4.87,3.365
2020-01-08,2020-02-05,331.0,1.15,1.18,0.0888,0.248,0.0396,-0.0489,0.2848,0.0609,1.165,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,0.5683509154840136,1.0189756475662803,0.0,0.5683509154840136,0.5683509154840136,1.165,6.725
2020-01-08,2020-02-05,337.0,0.17,0.18,0.0796,0.0576,0.0161,-0.0156,0.1038,0.0142,0.175,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,0.175,1.0374465052260922,0.0,0.175,-0.18451907771623866,0.175,11.965
2020-01-08,2020-02-05,346.0,0.01,0.02,0.0893,0.0068,0.0024,-0.0028,0.017,0.0017,0.015,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,0.015,1.0651527917158097,0.0,0.015,-0.17382406751661605,0.015,20.965
2020-01-08,2020-02-05,350.0,0.0,0.01,0.0893,0.0017,0.0007,-0.0008,0.0048,0.0004,0.005,28,0.07671232876712329,324.45001220703125,0.0155,0.9988116655333753,0.0,324.83602605279117,3,0.0,0.0,0.005,1.0774666968223507,0.0,0.005,-0.16907072965011594,0.005,24.965
2020-01-08,2020-02-21,276.0,49.82,50.05,0.2614,0.9692,0.0024,-0.0362,0.0785,0.3195,49.935,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,49.22023482175864,0.8490823455709597,48.965234821758635,49.22023482175864,49.22023482175864,49.935,0.255
2020-01-08,2020-02-21,292.0,34.23,34.44,0.2149,0.9332,0.0053,-0.0487,0.1461,0.3242,34.334999999999994,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,33.62010279942399,0.8983045105315951,32.99510279942399,33.62010279942399,33.62010279942399,34.334999999999994,0.625
2020-01-08,2020-02-21,302.0,24.77,24.95,0.1872,0.8837,0.0093,-0.0597,0.2208,0.3162,24.86,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,24.143770285464836,0.9290683636319922,23.013770285464837,24.143770285464836,24.143770285464836,24.86,1.13
2020-01-08,2020-02-21,311.0,16.65,16.77,0.1618,0.8021,0.0152,-0.0696,0.3139,0.2941,16.71,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,15.985571022901599,0.9567558314223495,14.030571022901599,15.985571022901599,15.985571022901599,16.71,1.955
2020-01-08,2020-02-21,318.0,10.79,10.84,0.1406,0.696,0.022,-0.0735,0.3946,0.2596,10.815,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,10.068638263130191,0.9782905285926276,7.043638263130192,10.068638263130191,10.068638263130191,10.815,3.025
2020-01-08,2020-02-21,324.0,6.23,6.28,0.1198,0.5576,0.0292,-0.0691,0.4454,0.2109,6.255000000000001,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,5.5248387547547,0.9967488404528658,1.0548387547547,5.5248387547547,5.5248387547547,6.255000000000001,4.470000000000001
2020-01-08,2020-02-21,331.0,2.24,2.27,0.0972,0.3215,0.0327,-0.0496,0.4043,0.1232,2.255,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,1.597905994983293,1.0182835376231438,0.0,1.597905994983293,1.597905994983293,2.255,7.529999999999999
2020-01-08,2020-02-21,337.0,0.59,0.61,0.0852,0.1269,0.0216,-0.0247,0.2348,0.049,0.6,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,0.15910648660780247,1.036741849483382,0.0,0.15910648660780247,0.15910648660780247,0.6,12.08
2020-01-08,2020-02-21,347.0,0.06,0.07,0.0869,0.0184,0.0046,-0.0053,0.051,0.0071,0.065,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,0.065,1.067505702583779,0.0,0.065,0.08277397264864916,0.065,21.985
2020-01-08,2020-02-21,355.0,0.01,0.02,0.0891,0.0028,0.0009,-0.001,0.0096,0.0011,0.015,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,0.015,1.0921167850640967,0.0,0.015,0.07770796148132675,0.015,29.965
2020-01-08,2020-02-21,375.0,0.0,0.01,0.0891,0.0,0.0,0.0,0.0,0.0,0.005,44,0.12054794520547946,324.45001220703125,0.0155,0.9981332513959152,0.0,325.0568115562521,3,0.0,0.0,0.005,1.1536444912648909,0.0,0.005,0.11504293356302497,0.005,49.965
2020-01-10,2020-01-24,277.5,48.18,48.4,0.3275,0.9944,0.0008,-0.0249,0.0103,0.1056,48.29,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,48.37492187501316,0.8514785448892653,48.37492187501316,48.37492187501316,48.38992187501316,48.29,0.015
2020-01-10,2020-01-24,293.0,32.73,32.94,0.2464,0.9869,0.0022,-0.0325,0.0216,0.1106,32.834999999999994,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,32.8841342047753,0.899038607756954,32.8841342047753,32.8841342047753,32.9291342047753,32.834999999999994,0.045
2020-01-10,2020-01-24,303.0,22.82,23.01,0.1983,0.9704,0.0053,-0.0441,0.0429,0.1124,22.915,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,22.915,0.9297225192844951,22.890077643331516,22.915,23.005077643331514,22.915,0.11499999999999999
2020-01-10,2020-01-24,312.5,13.64,13.72,0.1578,0.9135,0.0157,-0.0699,0.1005,0.1088,13.68,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,13.68,0.9588722352356591,13.395723909959921,13.68,13.760723909959921,13.68,0.365
2020-01-10,2020-01-24,319.0,7.65,7.69,0.1272,0.8043,0.0341,-0.0919,0.1762,0.0975,7.67,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,7.67,0.9788167777285609,6.899587145021463,7.67,7.754587145021462,7.67,0.855
2020-01-10,2020-01-24,325.5,2.54,2.57,0.0948,0.5224,0.0659,-0.0938,0.254,0.0642,2.5549999999999997,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,2.5549999999999997,0.9987613202214626,0.403450380083004,2.5549999999999997,2.648450380083004,2.5549999999999997,2.245
2020-01-10,2020-01-24,332.0,0.21,0.22,0.074,0.0973,0.0365,-0.0305,0.1097,0.0121,0.215,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,0.215,1.0187058627143644,0.0,0.215,0.39731361514454555,0.215,6.49
2020-01-10,2020-01-24,339.0,0.0,0.01,0.0726,0.0027,0.0018,-0.0014,0.0052,0.0003,0.005,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,0.005,1.040184600783643,0.0,0.005,0.3414740221338963,0.005,13.43
2020-01-10,2020-01-24,347.5,0.0,0.01,0.0726,0.0,0.0,0.0,0.0,0.0,0.005,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,0.005,1.066265925582053,0.0,0.005,0.3515259449066832,0.005,21.935000000000002
2020-01-10,2020-01-24,357.5,0.0,0.01,0.0726,0.0,0.0,0.0,0.0,0.0,0.005,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,0.005,1.096949837109594,0.0,0.005,0.3524693834628998,0.005,31.93
2020-01-10,2020-01-24,362.5,0.0,0.01,0.0726,0.0,0.0,0.0,0.0,0.0,0.005,14,0.038356164383561646,325.7099914550781,0.0155,0.9994056561443783,0.0,325.9036903109389,3,0.0,0.0,0.005,1.1122917928733647,0.0,0.005,0.34544110274101314,0.005,36.92
2020-01-10,2020-02-07,275.0,50.93,51.15,0.2783,0.9876,0.0013,-0.027,0.0289,0.2075,51.04,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,51.04,0.8433060551646021,51.03678343339991,51.04,51.10178343339991,51.04,0.065
2020-01-10,2020-02-07,292.5,33.63,33.83,0.2193,0.9653,0.0039,-0.0402,0.0692,0.2152,33.730000000000004,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,33.730000000000004,0.8969709859478041,33.55757928656585,33.730000000000004,33.78257928656585,33.730000000000004,0.225
2020-01-10,2020-02-07,303.0,23.46,23.62,0.1865,0.9253,0.0084,-0.0554,0.1272,0.213,23.54,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,23.54,0.9291699444177253,23.070056798465405,23.54,23.585056798465406,23.54,0.515
2020-01-10,2020-02-07,312.5,14.61,14.69,0.1549,0.843,0.0172,-0.0721,0.2167,0.1993,14.649999999999999,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,14.649999999999999,0.9583023354143206,13.581345975898339,14.649999999999999,14.71134597589834,14.649999999999999,1.13
2020-01-10,2020-02-07,319.0,8.98,9.03,0.1324,0.7291,0.0277,-0.0813,0.2986,0.1752,9.004999999999999,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,9.004999999999999,0.9782350239909385,7.089070149931398,9.004999999999999,9.054070149931398,9.004999999999999,1.9649999999999999
2020-01-10,2020-02-07,326.0,3.74,3.78,0.1046,0.5056,0.0423,-0.0747,0.3597,0.1234,3.76,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,3.76,0.9997009963042193,0.0973884911977716,3.76,3.8223884911977715,3.76,3.725
2020-01-10,2020-02-07,332.0,0.93,0.96,0.084,0.2199,0.0391,-0.0434,0.2669,0.0542,0.9450000000000001,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,0.9450000000000001,1.0181004011441743,0.0,0.9450000000000001,1.079518497997519,0.9450000000000001,6.975
2020-01-10,2020-02-07,339.0,0.08,0.1,0.0766,0.0334,0.0108,-0.0097,0.067,0.0083,0.09,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,0.09,1.039566373457455,0.0,0.09,0.5328368392638918,0.09,13.42
2020-01-10,2020-02-07,349.0,0.0,0.01,0.0829,0.0016,0.0007,-0.0007,0.0045,0.0004,0.005,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,0.005,1.0702320481907133,0.0,0.005,0.5447201839301421,0.005,23.42
2020-01-10,2020-02-07,357.5,0.0,0.01,0.0829,0.0,0.0,0.0,0.0001,0.0,0.005,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,0.005,1.0962978717139829,0.0,0.005,0.5548210268964517,0.005,31.92
2020-01-10,2020-02-07,362.5,0.0,0.01,0.0829,0.0,0.0,0.0,0.0,0.0,0.005,28,0.07671232876712329,325.7099914550781,0.0155,0.9988116655333753,0.0,326.0975043589882,3,0.0,0.0,0.005,1.111630709080612,0.0,0.005,0.5607626992295778,0.005,36.92
2020-01-10,2020-02-28,287.5,39.21,39.4,0.2143,0.9509,0.004,-0.0399,0.1213,0.3628,39.305,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,39.302605776328754,0.8808522710557343,38.80760577632876,39.302605776328754,39.302605776328754,39.305,0.495
2020-01-10,2020-02-28,292.5,34.4,34.58,0.2028,0.9346,0.0053,-0.0448,0.1519,0.3622,34.489999999999995,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,34.47799906887224,0.8961714409871383,33.81799906887225,34.47799906887224,34.47799906887224,34.489999999999995,0.66
2020-01-10,2020-02-28,303.0,24.5,24.65,0.1768,0.8807,0.0094,-0.0558,0.2376,0.3519,24.575,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,24.56982498321357,0.9283416978430868,23.33982498321357,24.56982498321357,24.56982498321357,24.575,1.23
2020-01-10,2020-02-28,312.5,16.02,16.07,0.1522,0.7899,0.0159,-0.0653,0.3439,0.3237,16.045,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,16.034572239046202,0.9574481207127546,13.859572239046203,16.034572239046202,16.034572239046202,16.045,2.175
2020-01-10,2020-02-28,319.0,10.59,10.64,0.1333,0.6884,0.0222,-0.0679,0.4218,0.2866,10.615,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,10.60808351935274,0.9773630416235799,7.373083519352739,10.60808351935274,10.60808351935274,10.615,3.2350000000000003
2020-01-10,2020-02-28,326.0,5.47,5.51,0.1116,0.5189,0.0299,-0.0622,0.4753,0.2194,5.49,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,5.49,0.9988098795275456,0.3876341289136245,5.49,5.502634128913625,5.49,5.115
2020-01-10,2020-02-28,332.0,2.25,2.28,0.0945,0.3164,0.0316,-0.0459,0.4246,0.1352,2.2649999999999997,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,2.2649999999999997,1.0171928834452306,0.0,2.2649999999999997,2.355106079965812,2.2649999999999997,7.955
2020-01-10,2020-02-28,339.0,0.5,0.52,0.083,0.1084,0.0188,-0.0205,0.222,0.0467,0.51,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,0.51,1.0386397213491962,0.0,0.51,0.8846566895266967,0.51,13.469999999999999
2020-01-10,2020-02-28,349.0,0.06,0.07,0.0863,0.0176,0.0042,-0.0049,0.0519,0.0076,0.065,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,0.065,1.0692780612120043,0.0,0.065,0.8554432746136769,0.065,23.42
2020-01-10,2020-02-28,357.5,0.01,0.02,0.0928,0.0039,0.001,-0.0014,0.0137,0.0017,0.015,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,0.015,1.0953206500953914,0.0,0.015,0.8731118719376099,0.015,31.92
2020-01-10,2020-02-28,362.5,0.0,0.01,0.0928,0.0011,0.0003,-0.0004,0.0042,0.0005,0.005,49,0.13424657534246576,325.7099914550781,0.0155,0.9979213414913021,0.0,326.3884415662805,3,0.0,0.0,0.005,1.1106398200267953,0.0,0.005,0.8835051644811003,0.005,36.92
2020-01-13,2020-01-27,280.0,48.14,48.36,0.3403,0.9922,0.001,-0.0297,0.0138,0.1063,48.25,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,48.13035515025319,0.8532844843442833,48.11535515025319,48.13035515025319,48.13035515025319,48.25,0.015
2020-01-13,2020-01-27,295.0,33.18,33.4,0.2538,0.9851,0.0023,-0.0355,0.0242,0.1112,33.29,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,33.15921280792578,0.8989961531484413,33.12421280792579,33.15921280792578,33.15921280792578,33.29,0.035
2020-01-13,2020-01-27,305.0,23.25,23.45,0.1987,0.9716,0.0051,-0.0434,0.0418,0.1133,23.35,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,23.205117913040855,0.92947059901788,23.130117913040856,23.205117913040855,23.205117913040855,23.35,0.07500000000000001
2020-01-13,2020-01-27,315.0,13.46,13.63,0.1482,0.9238,0.015,-0.0622,0.092,0.111,13.545000000000002,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,13.401023018155923,0.9599450448873187,13.136023018155923,13.401023018155923,13.401023018155923,13.545000000000002,0.265
2020-01-13,2020-01-27,321.0,7.86,7.92,0.1181,0.835,0.0327,-0.0796,0.1595,0.102,7.890000000000001,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,7.754566081224963,0.9782297124089819,7.139566081224963,7.754566081224963,7.754566081224963,7.890000000000001,0.615
2020-01-13,2020-01-27,328.0,2.26,2.29,0.0844,0.5198,0.0735,-0.085,0.256,0.0645,2.275,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,2.1336996548055107,0.999561824517589,0.143699654805511,2.1336996548055107,2.1336996548055107,2.275,1.9899999999999998
2020-01-13,2020-01-27,335.0,0.11,0.12,0.0674,0.0617,0.0281,-0.0198,0.0782,0.0077,0.11499999999999999,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,0.09283322838605912,1.020893936626196,0.0,0.09283322838605912,0.09283322838605912,0.11499999999999999,6.945
2020-01-13,2020-01-27,341.0,0.0,0.01,0.0695,0.0026,0.0018,-0.0013,0.0051,0.0003,0.005,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,0.005,1.0391786041478592,0.0,0.005,0.10137629145509841,0.005,12.95
2020-01-13,2020-01-27,350.0,0.0,0.01,0.0695,0.0,0.0,0.0,0.0,0.0,0.005,14,0.038356164383561646,327.95001220703125,0.0154,0.9994094894884932,0.0,328.14378456110023,3,0.0,0.0,0.005,1.066605605430354,0.0,0.005,0.10669088605866506,0.005,21.950000000000003
2020-01-13,2020-02-10,290.0,38.49,38.71,0.2346,0.9743,0.0028,-0.0358,0.0543,0.2155,38.6,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,38.4274071799326,0.8832370612757928,38.2924071799326,38.4274071799326,38.4274071799326,38.6,0.135
2020-01-13,2020-02-10,295.0,33.56,33.77,0.2163,0.9658,0.0039,-0.0398,0.0689,0.2172,33.665000000000006,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,33.49331054153435,0.898465286470203,33.29831054153435,33.49331054153435,33.49331054153435,33.665000000000006,0.195
2020-01-13,2020-02-10,305.0,23.82,24.01,0.1826,0.9318,0.0079,-0.0521,0.1195,0.2161,23.915,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,23.730117264737846,0.9289217368590235,23.310117264737844,23.730117264737846,23.730117264737846,23.915,0.42
2020-01-13,2020-02-10,315.0,14.44,14.52,0.1481,0.8506,0.0173,-0.0682,0.2113,0.2029,14.48,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,14.31192398794134,0.9593781872478438,13.32192398794134,14.31192398794134,14.31192398794134,14.48,0.99
2020-01-13,2020-02-10,321.0,9.19,9.23,0.1275,0.7475,0.0276,-0.077,0.2902,0.181,9.21,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,9.024008021863438,0.9776520574811361,7.329008021863437,9.024008021863438,9.024008021863438,9.21,1.6949999999999998
2020-01-13,2020-02-10,328.0,3.83,3.87,0.1002,0.5247,0.0438,-0.0725,0.3617,0.1291,3.85,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,3.682272728105883,0.9989715727533105,0.33727272810588327,3.682272728105883,3.682272728105883,3.85,3.3449999999999998
2020-01-13,2020-02-10,335.0,0.72,0.73,0.0791,0.1862,0.0373,-0.0372,0.2435,0.0463,0.725,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,0.6555374343483296,1.0202910880254847,0.0,0.6555374343483296,0.6555374343483296,0.725,7.3100000000000005
2020-01-13,2020-02-10,341.0,0.09,0.1,0.0747,0.0356,0.0115,-0.01,0.0711,0.0089,0.095,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,0.095,1.038564958258777,0.0,0.095,0.3126214682704269,0.095,12.96
2020-01-13,2020-02-10,351.0,0.0,0.01,0.0806,0.0015,0.0007,-0.0007,0.0045,0.0004,0.005,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,0.005,1.0690214086475975,0.0,0.005,0.32442819147392044,0.005,22.96
2020-01-13,2020-02-10,355.0,0.0,0.01,0.0806,0.0003,0.0001,-0.0001,0.0009,0.0001,0.005,28,0.07671232876712329,327.95001220703125,0.0154,0.9988193276796505,0.0,328.33767140738996,3,0.0,0.0,0.005,1.0812039888031257,0.0,0.005,0.32915088075531784,0.005,26.96
2020-01-13,2020-02-28,280.0,48.88,49.09,0.2471,0.9695,0.0024,-0.0346,0.0804,0.339,48.985,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,48.73791533445623,0.8521332107655383,48.492915334456235,48.73791533445623,48.73791533445623,48.985,0.245
2020-01-13,2020-02-28,295.0,34.25,34.44,0.2049,0.9364,0.0052,-0.0455,0.1451,0.3438,34.345,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,34.08699943056829,0.8977832041994064,33.52199943056829,34.08699943056829,34.08699943056829,34.345,0.565
2020-01-13,2020-02-28,305.0,24.76,24.92,0.178,0.8884,0.0092,-0.0557,0.2212,0.3359,24.840000000000003,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,24.576388827976327,0.9282165331553185,23.541388827976327,24.576388827976327,24.576388827976327,24.840000000000003,1.0350000000000001
2020-01-13,2020-02-28,315.0,15.7,15.82,0.15,0.7963,0.0162,-0.0656,0.3296,0.3093,15.76,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,15.490778225384362,0.9586498621112306,13.560778225384363,15.490778225384362,15.490778225384362,15.76,1.93
2020-01-13,2020-02-28,321.0,10.68,10.73,0.1324,0.7021,0.0225,-0.0687,0.4036,0.2767,10.705,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,10.427411863829184,0.9769098594847778,7.572411863829184,10.427411863829184,10.427411863829184,10.705,2.855
2020-01-13,2020-02-28,328.0,5.46,5.5,0.1099,0.5308,0.0311,-0.0635,0.4632,0.2125,5.48,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,5.230984442014809,0.9982131897539163,0.5859844420148093,5.230984442014809,5.230984442014809,5.48,4.645
2020-01-13,2020-02-28,335.0,1.83,1.86,0.0908,0.2847,0.0321,-0.0434,0.3952,0.1154,1.8450000000000002,46,0.12602739726027398,327.95001220703125,0.0154,0.9980610602591964,0.0,328.5871228378178,3,0.0,0.0,1.6795570202004342,1.0195165200230547,0.0,1.6795570202004342,1.6795570202004342,1.8450000000000002,8.08
